subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
UNT4	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT18	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT18	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT18	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT18	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT21	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT21	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT21	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT21	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT46	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT46	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT46	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT46	gdd/day before flowering	4.1			UNIBO		Italy		Optimal
UNT4	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT4	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT4	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT4	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT18	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT18	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT18	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT18	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT21	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT21	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT21	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT21	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT46	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT46	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT46	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT46	gdd/day before flowering	4.2			UNIBO		Italy		Optimal
UNT4	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT4	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT4	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT4	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT18	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT18	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT18	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT18	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT21	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT21	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT21	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT21	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT46	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT46	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT46	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT18	straw yield (mg ha-1)	3.43			UNIBO		Italy		Optimal
UNT46	gdd/day after flowering	11.0			UNIBO		Italy		Optimal
UNT4	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT4	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT4	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT4	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT18	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT18	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT18	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT18	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT21	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT21	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT21	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT21	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT46	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT46	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT46	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT46	gdd/day after flowering	12.7			UNIBO		Italy		Optimal
UNT4	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT4	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT4	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT4	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT18	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT18	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT18	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT18	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT21	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT21	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT21	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT21	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT46	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT46	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT46	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT46	precipitation (mm)	578.8			UNIBO		Italy		Optimal
UNT4	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT4	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT4	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT4	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT18	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT18	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT18	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT18	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT21	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT21	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT21	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT21	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT46	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT46	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT46	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT46	precipitation (mm)	217.2			UNIBO		Italy		Optimal
UNT4	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT4	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT4	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT4	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT18	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT18	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT18	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT18	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT21	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT21	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT21	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT21	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT46	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT46	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT46	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT46	precipitation before flowering (mm)	276.0			UNIBO		Italy		Optimal
UNT4	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT4	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT4	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT4	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT18	precipitation before flowering (mm)	168.4			UNIBO		Italy		Optimal
UNT18	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT18	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT18	precipitation before flowering (mm)	168.4			UNIBO		Italy		Optimal
UNT21	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT21	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT21	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT21	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT46	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT46	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT46	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT46	precipitation before flowering (mm)	167.4			UNIBO		Italy		Optimal
UNT4	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT4	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT4	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT4	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT18	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT18	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT18	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT18	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT21	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT21	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT21	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT21	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT46	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT46	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT46	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT46	precipitation after flowering (mm)	302.8			UNIBO		Italy		Optimal
UNT4	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
UNT4	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
UNT4	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
UNT4	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
UNT18	precipitation after flowering (mm)	48.8			UNIBO		Italy		Optimal
UNT18	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
UNT18	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
UNT18	precipitation after flowering (mm)	48.8			UNIBO		Italy		Optimal
UNT21	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
UNT21	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
UNT21	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
UNT21	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
UNT46	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
UNT46	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
UNT46	precipitation after flowering (mm)	49.8			UNIBO		Italy		Optimal
