subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
UNT39	u/mg fw - average	0.621111111111111	Leaf		AIT		Austria		Control
UNT8	u/mg fw - average	0.560897435897436	Leaf		AIT		Austria		Control
UNT6	u/mg fw - average	0.342403628117914	Leaf		AIT		Austria		Control
UNT18	u/mg protein - average	12.0662122223282	Leaf		AIT		Austria		Control
UNT19	u/mg protein - average	11.907900518499	Leaf		AIT		Austria		Control
UNT44	u/mg protein - average	10.6366565827186	Leaf		AIT		Austria		Control
UNT46	u/mg protein - average	8.59125941743258	Leaf		AIT		Austria		Control
UNT42	u/mg protein - average	11.387785185684	Leaf		AIT		Austria		Control
UNT33	u/mg protein - average	17.3387698390496	Leaf		AIT		Austria		Control
UNT1	u/mg protein - average	12.6249759389472	Leaf		AIT		Austria		Control
UNT5	u/mg protein - average	14.1510848540283	Leaf		AIT		Austria		Control
UNT35	u/mg protein - average	14.6479860497419	Leaf		AIT		Austria		Control
UNT9	u/mg protein - average	16.008427662563	Leaf		AIT		Austria		Control
UNT20	u/mg protein - average	9.21185622505337	Leaf		AIT		Austria		Control
UNT28	u/mg protein - average	18.1241576658001	Leaf		AIT		Austria		Control
UNT47	u/mg protein - average	11.7197660281032	Leaf		AIT		Austria		Control
UNT7	u/mg protein - average	18.7338063707643	Leaf		AIT		Austria		Control
UNT32	u/mg protein - average	14.4090686743657	Leaf		AIT		Austria		Control
UNT38	u/mg protein - average	9.14887355216668	Leaf		AIT		Austria		Control
UNT4	u/mg protein - average	13.3427266128688	Leaf		AIT		Austria		Control
UNT2	u/mg protein - average	10.1564731646936	Leaf		AIT		Austria		Control
UNT58	u/mg protein - average	14.0128225198429	Leaf		AIT		Austria		Control
UNT22	u/mg protein - average	12.1325263246468	Leaf		AIT		Austria		Control
UNT50	u/mg protein - average	10.0123590056476	Leaf		AIT		Austria		Control
UNT53	u/mg protein - average	11.1738653447645	Leaf		AIT		Austria		Control
UNT21	u/mg protein - average	10.9445487596748	Leaf		AIT		Austria		Control
UNT27	u/mg protein - average	12.6288828695006	Leaf		AIT		Austria		Control
UNT45	u/mg protein - average	8.69114204410054	Leaf		AIT		Austria		Control
UNT37	u/mg protein - average	14.5649334128659	Leaf		AIT		Austria		Control
UNT30	u/mg protein - average	15.3401913012092	Leaf		AIT		Austria		Control
UNT3	u/mg protein - average	12.0272647317502	Leaf		AIT		Austria		Control
UNT39	u/mg protein - average	13.0734291670622	Leaf		AIT		Austria		Control
UNT17	u/mg protein - average	13.3698079823645	Leaf		AIT		Austria		Control
UNT11	u/mg protein - average	12.4700115638862	Leaf		AIT		Austria		Control
UNT34	u/mg protein - average	11.1691220041985	Leaf		AIT		Austria		Control
UNT57	u/mg protein - average	14.8781557351375	Leaf		AIT		Austria		Control
UNT24	u/mg protein - average	9.07043663205305	Leaf		AIT		Austria		Control
UNT23	u/mg protein - average	8.68089394799116	Leaf		AIT		Austria		Control
UNT59	u/mg protein - average	10.8042159712907	Leaf		AIT		Austria		Control
UNT10	u/mg protein - average	15.3303157667852	Leaf		AIT		Austria		Control
UNT54	u/mg protein - average	10.4686960862152	Leaf		AIT		Austria		Control
UNT13	u/mg protein - average	12.7934497537261	Leaf		AIT		Austria		Control
UNT14	u/mg protein - average	13.5622690385867	Leaf		AIT		Austria		Control
UNT55	u/mg protein - average	13.301114594218	Leaf		AIT		Austria		Control
UNT16	u/mg protein - average	13.3166098653834	Leaf		AIT		Austria		Control
UNT40	u/mg protein - average	12.0006562945521	Leaf		AIT		Austria		Control
UNT56	u/mg protein - average	13.0519162734748	Leaf		AIT		Austria		Control
UNT38	u/mg protein - average	10.2827058597713	Leaf		AIT		Austria		Control
UNT3	u/mg protein - average	12.0060073695056	Leaf		AIT		Austria		Control
UNT29	u/mg protein - average	14.6308384012287	Leaf		AIT		Austria		Control
UNT54	u/mg protein - average	12.1290833025441	Leaf		AIT		Austria		Control
UNT7	u/mg protein - average	15.1160621365683	Leaf		AIT		Austria		Control
UNT35	u/mg protein - average	16.5678601532452	Leaf		AIT		Austria		Control
UNT34	u/mg protein - average	18.9964240515265	Leaf		AIT		Austria		Control
UNT59	u/mg protein - average	10.0709185642609	Leaf		AIT		Austria		Control
UNT22	u/mg protein - average	11.8618876121877	Leaf		AIT		Austria		Control
UNT25	u/mg protein - average	16.3754899853644	Leaf		AIT		Austria		Control
UNT50	u/mg protein - average	9.52637984400873	Leaf		AIT		Austria		Control
UNT12	u/mg protein - average	14.3980610134806	Leaf		AIT		Austria		Control
UNT17	u/mg protein - average	11.5879916545905	Leaf		AIT		Austria		Control
UNT29	u/mg protein - average	12.1216416583981	Leaf		AIT		Austria		Control
UNT6	u/mg protein - average	11.231437021436	Leaf		AIT		Austria		Control
UNT15	u/mg protein - average	10.9396511764665	Leaf		AIT		Austria		Control
UNT47	u/mg protein - average	10.7174172836363	Leaf		AIT		Austria		Control
UNT22	u/mg protein - average	9.17320040846704	Leaf		AIT		Austria		Control
UNT4	u/mg protein - average	11.8653009948474	Leaf		AIT		Austria		Control
UNT5	u/mg protein - average	12.6104806846057	Leaf		AIT		Austria		Control
UNT26	u/mg protein - average	12.2188958384342	Leaf		AIT		Austria		Control
UNT27	u/mg protein - average	11.8273764339859	Leaf		AIT		Austria		Control
UNT8	u/mg protein - average	13.7192161895194	Leaf		AIT		Austria		Control
UNT46	u/mg protein - average	7.67209121575603	Leaf		AIT		Austria		Control
UNT23	u/mg protein - average	9.06582913096393	Leaf		AIT		Austria		Control
UNT40	u/mg protein - average	11.554906099475	Leaf		AIT		Austria		Control
UNT58	u/mg protein - average	10.4725239470187	Leaf		AIT		Austria		Control
UNT10	u/mg protein - average	18.9046997019048	Leaf		AIT		Austria		Control
UNT57	u/mg protein - average	14.1538032969554	Leaf		AIT		Austria		Control
UNT7	u/mg protein - average	16.2667918591914	Leaf		AIT		Austria		Control
UNT12	u/mg protein - average	12.716979662568	Leaf		AIT		Austria		Control
UNT43	u/mg protein - average	10.5011587485516	Leaf		AIT		Austria		Control
UNT33	u/mg protein - average	14.3322994644093	Leaf		AIT		Austria		Control
UNT53	u/mg protein - average	9.66335427133466	Leaf		AIT		Austria		Control
UNT59	u/mg protein - average	9.95619275189168	Leaf		AIT		Austria		Control
UNT18	u/mg protein - average	11.7554858934169	Leaf		AIT		Austria		Control
UNT30	u/mg protein - average	12.7754254772137	Leaf		AIT		Austria		Control
UNT32	u/mg protein - average	11.2376242368479	Leaf		AIT		Austria		Control
UNT24	u/mg protein - average	9.96102896238621	Leaf		AIT		Austria		Control
UNT44	u/mg protein - average	8.03950844148386	Leaf		AIT		Austria		Control
UNT42	u/mg protein - average	10.4188777121439	Leaf		AIT		Austria		Control
UNT14	u/mg protein - average	12.8389616212806	Leaf		AIT		Austria		Control
UNT16	u/mg protein - average	12.5257708433788	Leaf		AIT		Austria		Control
UNT1	u/mg protein - average	10.6778253675263	Leaf		AIT		Austria		Control
UNT2	u/mg protein - average	11.5406060031467	Leaf		AIT		Austria		Control
UNT56	u/mg protein - average	11.6765962993336	Leaf		AIT		Austria		Control
UNT19	u/mg protein - average	10.4310767995002	Leaf		AIT		Austria		Control
UNT28	u/mg protein - average	17.7415364747122	Leaf		AIT		Austria		Control
UNT50	u/mg protein - average	11.9468900779523	Leaf		AIT		Austria		Control
UNT35	u/mg protein - average	12.2456707952071	Leaf		AIT		Austria		Control
UNT37	u/mg protein - average	14.0804248554621	Leaf		AIT		Austria		Control
UNT9	u/mg protein - average	12.2466892164054	Leaf		AIT		Austria		Control
UNT31	u/mg protein - average	13.1832254556298	Leaf		AIT		Austria		Control
UNT25	u/mg protein - average	15.5306716050933	Leaf		AIT		Austria		Control
UNT20	u/mg protein - average	10.4655933154162	Leaf		AIT		Austria		Control
UNT21	u/mg protein - average	8.75261309898317	Leaf		AIT		Austria		Control
UNT45	u/mg protein - average	7.93822217053147	Leaf		AIT		Austria		Control
UNT52	u/mg protein - average	10.2640782604288	Leaf		AIT		Austria		Control
UNT13	u/mg protein - average	12.0712402337109	Leaf		AIT		Austria		Control
UNT37	u/mg protein - average	12.3651271964183	Leaf		AIT		Austria		Control
UNT13	u/mg protein - average	12.8153005850848	Leaf		AIT		Austria		Control
UNT1	u/mg protein - average	10.3086826042328	Leaf		AIT		Austria		Control
UNT18	u/mg protein - average	10.8110343997714	Leaf		AIT		Austria		Control
UNT17	u/mg protein - average	11.5730346688562	Leaf		AIT		Austria		Control
UNT57	u/mg protein - average	12.9443417499782	Leaf		AIT		Austria		Control
UNT28	u/mg protein - average	15.6466057622537	Leaf		AIT		Austria		Control
UNT31	u/mg protein - average	10.9016833458486	Leaf		AIT		Austria		Control
UNT40	u/mg protein - average	11.8435943006441	Leaf		AIT		Austria		Control
UNT45	u/mg protein - average	8.91536855826194	Leaf		AIT		Austria		Control
UNT33	u/mg protein - average	14.0067895171726	Leaf		AIT		Austria		Control
UNT24	u/mg protein - average	18.7349825358519	Leaf		AIT		Austria		Control
UNT46	u/mg protein - average	9.93054371333988	Leaf		AIT		Austria		Control
UNT34	u/mg protein - average	12.662074554295	Leaf		AIT		Austria		Control
UNT44	u/mg protein - average	7.0807328871845	Leaf		AIT		Austria		Control
UNT55	u/mg protein - average	12.3390072571942	Leaf		AIT		Austria		Control
UNT20	u/mg protein - average	8.49763860651394	Leaf		AIT		Austria		Control
UNT58	u/mg protein - average	10.1539155533396	Leaf		AIT		Austria		Control
UNT47	u/mg protein - average	9.94506386109522	Leaf		AIT		Austria		Control
UNT42	u/mg protein - average	9.45837302472013	Leaf		AIT		Austria		Control
UNT12	u/mg protein - average	12.3540831505433	Leaf		AIT		Austria		Control
UNT21	u/mg protein - average	8.06216020365965	Leaf		AIT		Austria		Control
UNT6	u/mg protein - average	11.2157918349035	Leaf		AIT		Austria		Control
UNT32	u/mg protein - average	11.2347932599194	Leaf		AIT		Austria		Control
UNT39	u/mg protein - average	13.1870758569128	Leaf		AIT		Austria		Control
UNT4	u/mg protein - average	9.19135389739729	Leaf		AIT		Austria		Control
UNT8	u/mg protein - average	16.6933154059996	Leaf		AIT		Austria		Control
UNT5	u/mg protein - average	12.1907777987745	Leaf		AIT		Austria		Control
UNT25	u/mg protein - average	15.2844872242769	Leaf		AIT		Austria		Control
UNT23	u/mg protein - average	8.50815069666302	Leaf		AIT		Austria		Control
UNT26	u/mg protein - average	12.1251331344019	Leaf		AIT		Austria		Control
UNT55	u/mg protein - average	12.9966595465767	Leaf		AIT		Austria		Control
UNT52	u/mg protein - average	10.6006238919951	Leaf		AIT		Austria		Control
UNT31	u/mg protein - average	11.0122871605053	Leaf		AIT		Austria		Control
UNT29	u/mg protein - average	11.8536342684252	Leaf		AIT		Austria		Control
UNT19	u/mg protein - average	9.36383313091515	Leaf		AIT		Austria		Control
UNT30	u/mg protein - average	12.4980471801281	Leaf		AIT		Austria		Control
UNT43	u/mg protein - average	14.0364314150383	Leaf		AIT		Austria		Control
UNT27	u/mg protein - average	11.2099454636153	Leaf		AIT		Austria		Control
UNT16	u/mg protein - average	12.2987426944335	Leaf		AIT		Austria		Control
UNT15	u/mg protein - average	8.87562421972534	Leaf		AIT		Austria		Control
UNT52	u/mg protein - average	10.0940011411661	Leaf		AIT		Austria		Control
UNT43	u/mg protein - average	11.3454578459514	Leaf		AIT		Austria		Control
UNT39	u/mg protein - average	12.3368838841013	Leaf		AIT		Austria		Control
UNT8	u/mg protein - average	13.6408420842583	Leaf		AIT		Austria		Control
UNT6	u/mg protein - average	10.3680022850802	Leaf		AIT		Austria		Control
UNT8	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT57	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT16	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT24	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT23	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT10	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT26	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT18	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT45	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT14	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT29	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT46	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT5	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT32	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT17	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT54	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT57	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT8	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT45	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT12	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT27	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT10	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT37	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT21	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT30	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT19	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT39	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT15	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT44	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT12	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT7	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT24	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT39	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT53	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT35	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT37	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT40	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT17	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT5	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT59	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT47	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT8	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT1	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT42	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT46	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT3	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT52	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT28	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT26	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT58	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT30	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT29	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT16	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT31	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT22	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT4	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT25	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT43	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT33	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT19	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT11	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT18	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT38	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT13	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT44	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT21	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT2	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT39	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT25	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT35	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT2	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT43	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT44	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT22	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT3	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT40	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT30	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT6	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT50	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT42	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT34	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT9	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT17	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT7	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT22	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT57	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT23	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT47	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT55	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT13	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT29	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT6	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
UNT43	plant_anatomical_entity	Leaf	Leaf		AIT		Austria		Heat
