subject	variable	value	sample_plant_anatomical_entity	sample_collection_date	sample_institute	sample_city	sample_country	sample_associated_interval	sample_associated_factor
UNT21	biomassplantwatercontent(g)	81.5365853658536			RRES		United Kingdom		Heat
UNT4	biomassplantwatercontent(g)	76.62			RRES		United Kingdom		Heat
UNT46	biomassplantwatercontent(g)	79.1676470588235			RRES		United Kingdom		Heat
UNT18	biomassdryweight/freshweight	0.308493333333333			RRES		United Kingdom		Heat
UNT21	biomassdryweight/freshweight	0.266585365853659			RRES		United Kingdom		Heat
UNT4	biomassdryweight/freshweight	0.355215			RRES		United Kingdom		Heat
UNT46	biomassdryweight/freshweight	0.292782352941176			RRES		United Kingdom		Heat
UNT18	stemheight(cm)	78.6028571428571			RRES		United Kingdom		Heat
UNT21	stemheight(cm)	75.0227906976744			RRES		United Kingdom		Heat
UNT4	stemheight(cm)	74.0045454545455			RRES		United Kingdom		Heat
UNT46	stemheight(cm)	80.6805555555556			RRES		United Kingdom		Heat
UNT18	stemwidth(mm)	5.74342857142857			RRES		United Kingdom		Heat
UNT21	stemwidth(mm)	5.59			RRES		United Kingdom		Heat
UNT4	stemwidth(mm)	5.41863636363636			RRES		United Kingdom		Heat
UNT46	stemwidth(mm)	5.34527777777778			RRES		United Kingdom		Heat
UNT18	spad	40.6866666666667			RRES		United Kingdom		Heat
UNT21	spad	30.9888888888889			RRES		United Kingdom		Heat
UNT4	spad	33.9444444444444			RRES		United Kingdom		Heat
UNT46	spad	33.4866666666667			RRES		United Kingdom		Heat
UNT18	photosynthesis	16.7468421052632			RRES		United Kingdom		Heat
UNT21	photosynthesis	17.5831578947368			RRES		United Kingdom		Heat
UNT4	photosynthesis	16.2305882352941			RRES		United Kingdom		Heat
UNT46	photosynthesis	17.6089473684211			RRES		United Kingdom		Heat
UNT18	stomatal conductance	0.315368421052632			RRES		United Kingdom		Heat
UNT21	stomatal conductance	0.319578947368421			RRES		United Kingdom		Heat
UNT4	stomatal conductance	0.3045			RRES		United Kingdom		Heat
UNT46	stomatal conductance	0.310368421052632			RRES		United Kingdom		Heat
UNT18	ci	269.368421052632			RRES		United Kingdom		Heat
UNT21	ci	270.421052631579			RRES		United Kingdom		Heat
UNT4	ci	271.882352941176			RRES		United Kingdom		Heat
UNT46	ci	266.736842105263			RRES		United Kingdom		Heat
UNT18	trmmol	4.71736842105263			RRES		United Kingdom		Heat
UNT21	trmmol	4.96736842105263			RRES		United Kingdom		Heat
UNT4	trmmol	4.50941176470588			RRES		United Kingdom		Heat
UNT46	trmmol	4.92263157894737			RRES		United Kingdom		Heat
UNT18	rh_s	60.7542105263158			RRES		United Kingdom		Heat
UNT21	rh_s	60.5936842105263			RRES		United Kingdom		Heat
UNT4	rh_s	60.0788235294118			RRES		United Kingdom		Heat
UNT46	rh_s	60.2263157894737			RRES		United Kingdom		Heat
UNT18	wue (%)	0.000361892898863			RRES		United Kingdom		Heat
UNT21	wue (%)	0.000366418493097			RRES		United Kingdom		Heat
UNT4	wue (%)	0.000361312172341			RRES		United Kingdom		Heat
UNT46	wue (%)	0.000373637827869			RRES		United Kingdom		Heat
UNT18	fs	628.678947368421			RRES		United Kingdom		Heat
UNT21	fs	689.805263157895			RRES		United Kingdom		Heat
UNT4	fs	664.588235294118			RRES		United Kingdom		Heat
UNT46	fs	696.847368421053			RRES		United Kingdom		Heat
UNT18	phips2	0.290105263157895			RRES		United Kingdom		Heat
UNT21	phips2	0.283684210526316			RRES		United Kingdom		Heat
UNT4	phips2	0.266352941176471			RRES		United Kingdom		Heat
UNT46	phips2	0.285578947368421			RRES		United Kingdom		Heat
UNT18	qp	0.588315789473684			RRES		United Kingdom		Heat
UNT21	qp	0.581210526315789			RRES		United Kingdom		Heat
UNT4	qp	0.553882352941177			RRES		United Kingdom		Heat
UNT46	qp	0.581842105263158			RRES		United Kingdom		Heat
UNT18	qn	-14.4026842105263			RRES		United Kingdom		Heat
UNT21	qn	1.98152631578947			RRES		United Kingdom		Heat
UNT4	qn	1.95235294117647			RRES		United Kingdom		Heat
UNT46	qn	1.99847368421053			RRES		United Kingdom		Heat
UNT18	etr	177.724157894737			RRES		United Kingdom		Heat
UNT21	etr	173.850578947368			RRES		United Kingdom		Heat
UNT4	etr	163.088411764706			RRES		United Kingdom		Heat
UNT46	etr	174.831263157895			RRES		United Kingdom		Heat
UNT18	fv/fm	0.801842105263158			RRES		United Kingdom		Heat
UNT21	fv/fm	0.798368421052632			RRES		United Kingdom		Heat
UNT4	fv/fm	0.793588235294118			RRES		United Kingdom		Heat
UNT46	fv/fm	0.791631578947368			RRES		United Kingdom		Heat
UNT18	pi abs	5.40431578947368			RRES		United Kingdom		Heat
UNT21	pi abs	4.10194736842105			RRES		United Kingdom		Heat
UNT4	pi abs	5.06976470588235			RRES		United Kingdom		Heat
UNT46	pi abs	4.37442105263158			RRES		United Kingdom		Heat
UNT18	seedssampled	139.9			RRES		United Kingdom		Heat
UNT21	seedssampled	118.9			RRES		United Kingdom		Heat
UNT4	seedssampled	141.0			RRES		United Kingdom		Heat
UNT46	seedssampled	104.3			RRES		United Kingdom		Heat
UNT18	maxseedpersilique	16.3			RRES		United Kingdom		Heat
UNT21	maxseedpersilique	13.2			RRES		United Kingdom		Heat
UNT4	maxseedpersilique	16.2			RRES		United Kingdom		Heat
UNT46	maxseedpersilique	12.1			RRES		United Kingdom		Heat
UNT18	minseedpersilique	7.9			RRES		United Kingdom		Heat
UNT21	minseedpersilique	4.7			RRES		United Kingdom		Heat
UNT4	minseedpersilique	7.0			RRES		United Kingdom		Heat
UNT46	minseedpersilique	4.7			RRES		United Kingdom		Heat
UNT18	seeddryweightofseedssampled(g)	0.071582			RRES		United Kingdom		Heat
UNT21	seeddryweightofseedssampled(g)	0.030917			RRES		United Kingdom		Heat
